,label,cell_area_pixel,nuclear_area_pixel,filename,cell_type,treatment,timepoint,YAP_cell,YAP_nucleus,YAP_nucleus/cell,GFP_cell,GFP_nucleus,GFP_nucleus/cell,nuc/cell_area
1,5,162456.0,30980.0,L_NLS_1hrROCKi_Composite_10.tif,L_LNS,ROCKi,1hr,12841449.0,4530704.0,0.3528187512172497,566550.0,124196.0,0.2192145441708587,0.19069778893977446
2,10,124494.0,27095.0,L_NLS_1hrROCKi_Composite_10.tif,L_LNS,ROCKi,1hr,6615006.0,1851368.0,0.2798739713917115,339893.0,90728.0,0.26693106359942687,0.21764101081176604
3,11,126162.0,32187.0,L_NLS_1hrROCKi_Composite_10.tif,L_LNS,ROCKi,1hr,5416663.0,1576734.0,0.29108955089138827,755919.0,163141.0,0.2158180969124999,0.25512436391306414
4,12,131018.0,32020.0,L_NLS_1hrROCKi_Composite_10.tif,L_LNS,ROCKi,1hr,6363113.0,1830396.0,0.2876573149023128,490606.0,101514.0,0.20691552895806412,0.2443939000747989
5,17,130039.0,2939.0,L_NLS_1hrROCKi_Composite_10.tif,L_LNS,ROCKi,1hr,3762415.0,148417.0,0.03944726990510085,265242.0,8125.0,0.030632403616320192,0.02260091203408208
0,4,147398.0,36924.0,L_NLS_1hrROCKi_Composite_2.tif,L_LNS,ROCKi,1hr,7946019.0,3206404.0,0.403523324069575,2166891.0,867998.0,0.40057298682767156,0.250505434266408
1,5,172621.0,35857.0,L_NLS_1hrROCKi_Composite_2.tif,L_LNS,ROCKi,1hr,9211458.0,3047858.0,0.33087682753370856,3231659.0,1361415.0,0.42127433618460364,0.20772096094913134
2,7,213307.0,37048.0,L_NLS_1hrROCKi_Composite_2.tif,L_LNS,ROCKi,1hr,14449270.0,4645483.0,0.32150295482055496,1448258.0,288838.0,0.19943822164282884,0.17368393911123403
3,15,130667.0,37416.0,L_NLS_1hrROCKi_Composite_2.tif,L_LNS,ROCKi,1hr,7889136.0,5111623.0,0.6479319154847882,2777221.0,1852113.0,0.6668943523039758,0.286346208300489
4,17,115299.0,29631.0,L_NLS_1hrROCKi_Composite_2.tif,L_LNS,ROCKi,1hr,5500455.0,2566486.0,0.4665952180319628,3288260.0,1776265.0,0.5401838662392876,0.2569926885749226
5,18,171698.0,32623.0,L_NLS_1hrROCKi_Composite_2.tif,L_LNS,ROCKi,1hr,7775299.0,3029744.0,0.3896626997881368,3010471.0,1304248.0,0.43323719112391385,0.19000221318827243
6,19,17536.0,5218.0,L_NLS_1hrROCKi_Composite_2.tif,L_LNS,ROCKi,1hr,445380.0,115483.0,0.2592909425658988,130022.0,40433.0,0.31097045115442,0.29755930656934304
7,20,85298.0,14946.0,L_NLS_1hrROCKi_Composite_2.tif,L_LNS,ROCKi,1hr,2945488.0,464805.0,0.15780237434340252,750628.0,144042.0,0.19189531965234444,0.17522098994114751
8,21,211532.0,33907.0,L_NLS_1hrROCKi_Composite_2.tif,L_LNS,ROCKi,1hr,7857643.0,2667631.0,0.3394950623233965,1747611.0,454822.0,0.26025356901507257,0.160292532571904
0,5,74210.0,18706.0,L_NLS_1hrROCKi_Composite_3.tif,L_LNS,ROCKi,1hr,2580117.0,674647.0,0.26147922749239666,760145.0,184466.0,0.24267212176624198,0.25206845438620135
1,8,227688.0,37377.0,L_NLS_1hrROCKi_Composite_3.tif,L_LNS,ROCKi,1hr,11832313.0,4591813.0,0.38807399702830714,1293698.0,286302.0,0.22130512685340784,0.16415884895119637
2,9,193225.0,20801.0,L_NLS_1hrROCKi_Composite_3.tif,L_LNS,ROCKi,1hr,9369598.0,2632121.0,0.280921444014994,1035510.0,171455.0,0.16557541694430764,0.10765170138439643
3,13,584948.0,35807.0,L_NLS_1hrROCKi_Composite_3.tif,L_LNS,ROCKi,1hr,12905961.0,3025513.0,0.23442756413102442,2520150.0,250649.0,0.0994579687717001,0.06121398825194718
4,17,96971.0,18630.0,L_NLS_1hrROCKi_Composite_3.tif,L_LNS,ROCKi,1hr,2066446.0,582030.0,0.281657493106522,509871.0,138683.0,0.27199625003187083,0.192119293396995
0,5,74210.0,18706.0,L_NLS_1hrROCKi_Composite_4.tif,L_LNS,ROCKi,1hr,2580117.0,674647.0,0.26147922749239666,760145.0,184466.0,0.24267212176624198,0.25206845438620135
1,8,227688.0,37377.0,L_NLS_1hrROCKi_Composite_4.tif,L_LNS,ROCKi,1hr,11832313.0,4591813.0,0.38807399702830714,1293698.0,286302.0,0.22130512685340784,0.16415884895119637
2,9,193225.0,20801.0,L_NLS_1hrROCKi_Composite_4.tif,L_LNS,ROCKi,1hr,9369598.0,2632121.0,0.280921444014994,1035510.0,171455.0,0.16557541694430764,0.10765170138439643
3,13,584948.0,35807.0,L_NLS_1hrROCKi_Composite_4.tif,L_LNS,ROCKi,1hr,12905961.0,3025513.0,0.23442756413102442,2520150.0,250649.0,0.0994579687717001,0.06121398825194718
4,17,96971.0,18630.0,L_NLS_1hrROCKi_Composite_4.tif,L_LNS,ROCKi,1hr,2066446.0,582030.0,0.281657493106522,509871.0,138683.0,0.27199625003187083,0.192119293396995
0,7,82108.0,20908.0,L_NLS_1hrROCKi_Composite_5.tif,L_LNS,ROCKi,1hr,2466442.0,718597.0,0.2913496445487062,174633.0,55811.0,0.31959022636042445,0.25464022994105323
1,8,99914.0,37696.0,L_NLS_1hrROCKi_Composite_5.tif,L_LNS,ROCKi,1hr,6799288.0,2886039.0,0.4244619436623364,293843.0,112205.0,0.3818535748682119,0.37728446463959003
2,9,73535.0,36799.0,L_NLS_1hrROCKi_Composite_5.tif,L_LNS,ROCKi,1hr,4599078.0,2766662.0,0.6015688361884708,286888.0,151373.0,0.5276379632469814,0.5004283674440743
3,12,155563.0,28683.0,L_NLS_1hrROCKi_Composite_5.tif,L_LNS,ROCKi,1hr,7511720.0,2058719.0,0.2740675903787681,2112643.0,788355.0,0.3731605387185625,0.18438189029525015
4,13,69063.0,29769.0,L_NLS_1hrROCKi_Composite_5.tif,L_LNS,ROCKi,1hr,3417575.0,1740748.0,0.5093518064709626,283758.0,123217.0,0.43423269123689906,0.43104122323096306
5,16,56070.0,14855.0,L_NLS_1hrROCKi_Composite_5.tif,L_LNS,ROCKi,1hr,2216344.0,708008.0,0.31944860545113934,129464.0,44114.0,0.34074337267502935,0.2649366862850009
6,19,61100.0,4927.0,L_NLS_1hrROCKi_Composite_5.tif,L_LNS,ROCKi,1hr,2382077.0,252047.0,0.1058097618171033,194227.0,13831.0,0.07121049081744557,0.08063829787234042
7,20,145762.0,32118.0,L_NLS_1hrROCKi_Composite_5.tif,L_LNS,ROCKi,1hr,6022815.0,2273865.0,0.37754189693689744,287906.0,88220.0,0.30641945635033657,0.22034549471055556
8,21,9897.0,785.0,L_NLS_1hrROCKi_Composite_5.tif,L_LNS,ROCKi,1hr,388486.0,27583.0,0.07100127160309509,23335.0,2535.0,0.10863509749303621,0.07931696473678893
0,5,93080.0,28055.0,L_NLS_1hrROCKi_Composite_6.tif,L_LNS,ROCKi,1hr,5852765.0,2753334.0,0.47043303464260056,6020475.0,3131566.0,0.5201526457630005,0.3014073914911904
1,6,634511.0,24939.0,L_NLS_1hrROCKi_Composite_6.tif,L_LNS,ROCKi,1hr,12554816.0,2841046.0,0.22629132916006098,9010984.0,2753969.0,0.305623558980906,0.03930428314087541
2,7,391074.0,22681.0,L_NLS_1hrROCKi_Composite_6.tif,L_LNS,ROCKi,1hr,7010125.0,1867912.0,0.2664591572903479,3839308.0,635158.0,0.16543554202997,0.05799669627743087
0,5,394220.0,36437.0,L_NLS_1hrROCKi_Composite_7.tif,L_LNS,ROCKi,1hr,9894822.0,3208637.0,0.324274352787751,2670940.0,334831.0,0.125360734423087,0.09242808584039369
1,9,440634.0,39204.0,L_NLS_1hrROCKi_Composite_7.tif,L_LNS,ROCKi,1hr,10515036.0,2691435.0,0.2559606072675357,17899876.0,6029707.0,0.33685747320260767,0.08897179972494179
0,3,147672.0,6132.0,L_NLS_1hrROCKi_Composite_8.tif,L_LNS,ROCKi,1hr,1819195.0,314048.0,0.17263020182003577,717439.0,45228.0,0.0630408996444297,0.04152445961319681
1,5,182446.0,38852.0,L_NLS_1hrROCKi_Composite_8.tif,L_LNS,ROCKi,1hr,8885735.0,3685836.0,0.4148037275475805,5647558.0,2245137.0,0.3975412027640973,0.2129506812974798
2,7,47540.0,15673.0,L_NLS_1hrROCKi_Composite_8.tif,L_LNS,ROCKi,1hr,4418783.0,1638760.0,0.37086229398456544,278986.0,111466.0,0.3995397618518492,0.32968026924694993
0,5,414159.0,25153.0,L_NLS_1hrROCKi_Composite_9.tif,L_LNS,ROCKi,1hr,9265929.0,2229724.0,0.24063685357399134,4945947.0,506102.0,0.10232661207247065,0.06073271376452039
1,6,72322.0,24083.0,L_NLS_1hrROCKi_Composite_9.tif,L_LNS,ROCKi,1hr,3215778.0,1455189.0,0.4525153788601079,1519632.0,538363.0,0.35427195531549743,0.33299687508641906
2,8,99511.0,21996.0,L_NLS_1hrROCKi_Composite_9.tif,L_LNS,ROCKi,1hr,4036273.0,1541197.0,0.38183665971057956,1637316.0,426552.0,0.2605190445827195,0.2210408899518646
3,9,629891.0,14433.0,L_NLS_1hrROCKi_Composite_9.tif,L_LNS,ROCKi,1hr,8005032.0,854045.0,0.10668851792222692,8501463.0,864874.0,0.10173237241637116,0.02291348820668973
4,11,276912.0,26430.0,L_NLS_1hrROCKi_Composite_9.tif,L_LNS,ROCKi,1hr,5079038.0,1680146.0,0.33080004520541095,3281720.0,624260.0,0.19022341942639837,0.0954454844860461
0,5,145871.0,36688.0,M_NLS_1hrROCKi_Composite_1.tif,M_LNS,ROCKi,1hr,6016737.0,2138116.0,0.35536138608019596,303737.0,75235.0,0.24769784385833796,0.25150989572978866
1,6,51135.0,7820.0,M_NLS_1hrROCKi_Composite_1.tif,M_LNS,ROCKi,1hr,1909735.0,382019.0,0.20003770156592407,117635.0,23871.0,0.20292429974072343,0.1529285225383788
2,13,76887.0,26509.0,M_NLS_1hrROCKi_Composite_1.tif,M_LNS,ROCKi,1hr,8878988.0,3415326.0,0.3846526203211447,17250539.0,6616090.0,0.38352946536916904,0.3447787012108679
3,14,96078.0,11166.0,M_NLS_1hrROCKi_Composite_1.tif,M_LNS,ROCKi,1hr,3688147.0,548350.0,0.14867899788159203,218812.0,35570.0,0.16255964023910938,0.11621807281583713
4,17,113598.0,26512.0,M_NLS_1hrROCKi_Composite_1.tif,M_LNS,ROCKi,1hr,5456092.0,1674068.0,0.3068254714180039,421025.0,148372.0,0.3524066266848762,0.2333843905702565
5,22,115335.0,17150.0,M_NLS_1hrROCKi_Composite_1.tif,M_LNS,ROCKi,1hr,9122701.0,1977384.0,0.21675422662652213,16724569.0,3988375.0,0.238474007910159,0.14869727316079248
6,25,134329.0,33879.0,M_NLS_1hrROCKi_Composite_1.tif,M_LNS,ROCKi,1hr,8492897.0,2412693.0,0.28408362894310385,366947.0,85551.0,0.23314266092923502,0.25220912833416465
7,27,76531.0,31329.0,M_NLS_1hrROCKi_Composite_1.tif,M_LNS,ROCKi,1hr,4612074.0,2378268.0,0.5156612838388976,2187945.0,1132021.0,0.5173900623644562,0.4093635258914688
8,31,79280.0,29582.0,M_NLS_1hrROCKi_Composite_1.tif,M_LNS,ROCKi,1hr,6132734.0,2062582.0,0.33632340812433736,200894.0,66686.0,0.3319462004838373,0.3731331987891019
0,6,97672.0,28878.0,M_NLS_1hrROCKi_Composite_10.tif,M_LNS,ROCKi,1hr,5881163.0,2330232.0,0.3962195912611162,1110339.0,336170.0,0.3027633902799055,0.2956630354656401
1,7,107244.0,29633.0,M_NLS_1hrROCKi_Composite_10.tif,M_LNS,ROCKi,1hr,5228692.0,2067255.0,0.3953675221259925,983794.0,311863.0,0.31700030697483417,0.27631382641453134
2,9,81407.0,29964.0,M_NLS_1hrROCKi_Composite_10.tif,M_LNS,ROCKi,1hr,5104020.0,2517293.0,0.4931981065904914,2032855.0,1180730.0,0.5808235215989335,0.3680764553416782
3,11,39185.0,19601.0,M_NLS_1hrROCKi_Composite_10.tif,M_LNS,ROCKi,1hr,4161483.0,2573524.0,0.6184151178798519,737178.0,387348.0,0.5254470426409904,0.5002169197396963
4,12,190741.0,38062.0,M_NLS_1hrROCKi_Composite_10.tif,M_LNS,ROCKi,1hr,9160236.0,3015089.0,0.3291497074966191,7360166.0,3467135.0,0.4710675003797469,0.19954807828416543
5,13,73370.0,14750.0,M_NLS_1hrROCKi_Composite_10.tif,M_LNS,ROCKi,1hr,4132770.0,913913.0,0.2211381228570668,1104728.0,232496.0,0.21045542432164296,0.20103584571350688
6,14,93315.0,35369.0,M_NLS_1hrROCKi_Composite_10.tif,M_LNS,ROCKi,1hr,6991659.0,3292571.0,0.47092843057706335,2755799.0,1735170.0,0.629643163380203,0.37902802336173175
7,15,186489.0,29302.0,M_NLS_1hrROCKi_Composite_10.tif,M_LNS,ROCKi,1hr,9745773.0,2283094.0,0.23426505008889495,2322017.0,359900.0,0.15499455861003603,0.15712454890100758
8,16,118040.0,35670.0,M_NLS_1hrROCKi_Composite_10.tif,M_LNS,ROCKi,1hr,6455167.0,2645003.0,0.4097497400144721,1208932.0,405107.0,0.33509494330533063,0.30218569976279225
9,17,65011.0,18007.0,M_NLS_1hrROCKi_Composite_10.tif,M_LNS,ROCKi,1hr,4300212.0,1730619.0,0.40244969317791773,970325.0,255898.0,0.26372400999665063,0.27698389503314824
10,18,61349.0,15842.0,M_NLS_1hrROCKi_Composite_10.tif,M_LNS,ROCKi,1hr,3668151.0,957086.0,0.2609178302638032,871960.0,232066.0,0.26614294233680447,0.25822751797095306
11,20,144995.0,31672.0,M_NLS_1hrROCKi_Composite_10.tif,M_LNS,ROCKi,1hr,6534597.0,1979717.0,0.3029593102681007,1475208.0,367603.0,0.24918723325795414,0.21843511845236044
12,21,126762.0,27848.0,M_NLS_1hrROCKi_Composite_10.tif,M_LNS,ROCKi,1hr,8559176.0,2621430.0,0.3062713046209121,1358579.0,364159.0,0.2680440371888569,0.21968728798851392
13,22,64727.0,14490.0,M_NLS_1hrROCKi_Composite_10.tif,M_LNS,ROCKi,1hr,4352925.0,1175184.0,0.2699757059907993,649428.0,153959.0,0.23706862038593962,0.22386330279481514
14,23,154018.0,38519.0,M_NLS_1hrROCKi_Composite_10.tif,M_LNS,ROCKi,1hr,11192456.0,3366701.0,0.3008009144731058,1816867.0,525401.0,0.28917967027856195,0.2500941448402135
15,26,152217.0,39150.0,M_NLS_1hrROCKi_Composite_10.tif,M_LNS,ROCKi,1hr,9361774.0,3908180.0,0.4174614768525709,2055262.0,858564.0,0.41773944149213094,0.2571986046236623
16,27,96248.0,13329.0,M_NLS_1hrROCKi_Composite_10.tif,M_LNS,ROCKi,1hr,6817702.0,1240429.0,0.18194239055916495,1234642.0,207825.0,0.1683281469446204,0.13848599451417173
17,30,140887.0,32827.0,M_NLS_1hrROCKi_Composite_10.tif,M_LNS,ROCKi,1hr,7818547.0,2744481.0,0.3510218714551438,1607046.0,462956.0,0.2880788726645037,0.23300233520480954
18,31,139161.0,14227.0,M_NLS_1hrROCKi_Composite_10.tif,M_LNS,ROCKi,1hr,5082580.0,465690.0,0.09162472602497157,1443645.0,177833.0,0.12318333108208736,0.10223410294550916
0,6,85505.0,25235.0,M_NLS_1hrROCKi_Composite_2.tif,M_LNS,ROCKi,1hr,9268679.0,2514005.0,0.2712366023248836,339714.0,104476.0,0.30754104923553344,0.29512893982808025
1,9,41930.0,10494.0,M_NLS_1hrROCKi_Composite_2.tif,M_LNS,ROCKi,1hr,3042150.0,769266.0,0.2528691879098664,152134.0,48648.0,0.31977072843677284,0.2502742666348676
2,10,39548.0,12626.0,M_NLS_1hrROCKi_Composite_2.tif,M_LNS,ROCKi,1hr,4225570.0,1291037.0,0.3055296681867772,173645.0,59037.0,0.3399867545855049,0.31925761100434913
3,11,66878.0,27708.0,M_NLS_1hrROCKi_Composite_2.tif,M_LNS,ROCKi,1hr,6760618.0,3242619.0,0.4796335187108634,1969265.0,1200370.0,0.609552294891749,0.41430664792607436
4,13,114687.0,35288.0,M_NLS_1hrROCKi_Composite_2.tif,M_LNS,ROCKi,1hr,12571811.0,3894363.0,0.3097694516724758,480748.0,148509.0,0.30891236156988694,0.3076896248049038
5,15,29006.0,8700.0,M_NLS_1hrROCKi_Composite_2.tif,M_LNS,ROCKi,1hr,2794001.0,811645.0,0.2904956011110948,1295247.0,426604.0,0.32936111799525497,0.29993794387368133
6,19,129927.0,38284.0,M_NLS_1hrROCKi_Composite_2.tif,M_LNS,ROCKi,1hr,11272372.0,4362092.0,0.38697197005208844,798918.0,216356.0,0.27081127224571233,0.29465776936279603
7,21,109217.0,34063.0,M_NLS_1hrROCKi_Composite_2.tif,M_LNS,ROCKi,1hr,10959525.0,3913032.0,0.35704394122920474,603478.0,214455.0,0.3553650671606919,0.31188368111191483
8,22,81103.0,25593.0,M_NLS_1hrROCKi_Composite_2.tif,M_LNS,ROCKi,1hr,9148400.0,2660512.0,0.2908171920773031,324421.0,108468.0,0.3343433378233838,0.31556169315561694
9,24,65565.0,26811.0,M_NLS_1hrROCKi_Composite_2.tif,M_LNS,ROCKi,1hr,9055067.0,3586182.0,0.3960414649609992,289907.0,122563.0,0.42276661136157456,0.40892244337680167
10,25,78828.0,21833.0,M_NLS_1hrROCKi_Composite_2.tif,M_LNS,ROCKi,1hr,7221249.0,2151188.0,0.2978969427587942,483620.0,144744.0,0.29929283321616146,0.2769701121428934
11,26,82175.0,33061.0,M_NLS_1hrROCKi_Composite_2.tif,M_LNS,ROCKi,1hr,10684680.0,4269939.0,0.3996319028740215,468314.0,149388.0,0.3189911042591082,0.4023243078795254
12,29,73869.0,27666.0,M_NLS_1hrROCKi_Composite_2.tif,M_LNS,ROCKi,1hr,6780666.0,2456607.0,0.362295827577999,2421146.0,1921134.0,0.7934812687875906,0.3745278804369898
13,34,270378.0,39304.0,M_NLS_1hrROCKi_Composite_2.tif,M_LNS,ROCKi,1hr,16815984.0,4815379.0,0.28635725390794853,11795380.0,6012757.0,0.5097552601103144,0.14536685677089112
14,35,146053.0,32733.0,M_NLS_1hrROCKi_Composite_2.tif,M_LNS,ROCKi,1hr,10684907.0,3040976.0,0.28460481686925304,1652555.0,884933.0,0.5354938262266611,0.22411727249697028
0,5,77442.0,30207.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,7208587.0,3362794.0,0.46649835813870316,582833.0,249289.0,0.42771943249610095,0.3900596575501666
1,6,84972.0,26121.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,6342028.0,1989663.0,0.31372661867781093,667312.0,199501.0,0.29896210468266715,0.30740714588334983
2,8,20863.0,2094.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,1622538.0,161382.0,0.09946269363182865,133404.0,15409.0,0.11550628167071453,0.10036907443800029
3,9,81795.0,36564.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,8841012.0,4766491.0,0.5391340946036495,695997.0,355764.0,0.5111573756783434,0.44701998899688244
4,10,108396.0,26896.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,8527256.0,2318122.0,0.27184852899924666,826118.0,187011.0,0.22637322997441042,0.24812723716742316
5,11,71717.0,28503.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,7094476.0,3231991.0,0.4555644419686528,563680.0,229681.0,0.4074670025546409,0.39743714879317316
6,12,73520.0,29228.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,6037169.0,2308782.0,0.38242792275651055,488088.0,196182.0,0.40193981413187785,0.39755168661588686
7,13,109033.0,29387.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,7660753.0,2040848.0,0.2664030546344465,708988.0,208173.0,0.2936199202243197,0.2695239056065595
8,14,48778.0,7575.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,3561620.0,573806.0,0.16110814741606347,310184.0,47475.0,0.15305431614783482,0.15529542006642338
9,15,67806.0,28599.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,7286884.0,3383291.0,0.4642987318036077,493972.0,226591.0,0.458712234701562,0.4217768339085037
10,17,76321.0,29376.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,7311432.0,2766107.0,0.3783262977758666,704557.0,372325.0,0.5284526305181838,0.3849006171302787
11,18,94623.0,35537.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,8266771.0,3965106.0,0.479643865785081,6643117.0,4308772.0,0.6486069716971716,0.37556408061464974
12,20,45704.0,15468.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,4273764.0,1366571.0,0.3197581803768294,377212.0,135233.0,0.3585066222707655,0.3384386486959566
13,22,54629.0,28620.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,5611219.0,3213948.0,0.5727717987838293,1826238.0,941360.0,0.5154640304275785,0.5238975635651394
14,23,164307.0,29253.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,11901007.0,3453003.0,0.2901437668257821,1083537.0,215267.0,0.19867064991781544,0.17803867151125638
15,24,87806.0,33798.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,9424810.0,3481742.0,0.369423044071976,1179371.0,314291.0,0.26649035799591475,0.38491674828599415
16,25,73391.0,10479.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,9434780.0,1412027.0,0.14966188930743482,568913.0,92709.0,0.1629581324385275,0.14278317504871169
17,26,74933.0,25883.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,7139533.0,2932808.0,0.41078429079324935,486514.0,184115.0,0.37843720838454803,0.34541523761226695
18,27,209111.0,31817.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,16408677.0,3598104.0,0.2192805672267179,1296217.0,226671.0,0.17487118283435565,0.15215364088928846
19,28,66719.0,24957.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,7131570.0,2511028.0,0.35210030890813665,479332.0,180953.0,0.3775107858436324,0.37406136183096267
20,29,111297.0,33926.0,M_NLS_1hrROCKi_Composite_3.tif,M_LNS,ROCKi,1hr,8588963.0,2990735.0,0.3482067625626051,1242043.0,576102.0,0.46383418287450595,0.30482402939881575
0,7,88879.0,26797.0,M_NLS_1hrROCKi_Composite_4.tif,M_LNS,ROCKi,1hr,5025773.0,1331489.0,0.26493218058197215,540832.0,195860.0,0.362145731021833,0.3014997918518435
1,8,62197.0,26335.0,M_NLS_1hrROCKi_Composite_4.tif,M_LNS,ROCKi,1hr,2492336.0,1114078.0,0.4470015278838808,1821081.0,1198167.0,0.6579427274239861,0.42341270479283566
2,9,52087.0,24590.0,M_NLS_1hrROCKi_Composite_4.tif,M_LNS,ROCKi,1hr,3269775.0,1596457.0,0.48824674480659985,2576600.0,1981796.0,0.769151595125359,0.4720947645285772
3,10,128482.0,23196.0,M_NLS_1hrROCKi_Composite_4.tif,M_LNS,ROCKi,1hr,6023632.0,1852389.0,0.30752028012335414,879195.0,212657.0,0.24187694425013792,0.18053890817390764
4,11,112767.0,30766.0,M_NLS_1hrROCKi_Composite_4.tif,M_LNS,ROCKi,1hr,5222277.0,2063287.0,0.395093366361072,1533370.0,621293.0,0.4051813978361387,0.2728280436652567
5,13,117290.0,28060.0,M_NLS_1hrROCKi_Composite_4.tif,M_LNS,ROCKi,1hr,4774705.0,1154560.0,0.24180760905647575,693967.0,161633.0,0.2329116514185833,0.23923608150737488
6,16,127743.0,27899.0,M_NLS_1hrROCKi_Composite_4.tif,M_LNS,ROCKi,1hr,6415938.0,1369056.0,0.21338360813337037,704387.0,214236.0,0.30414530648634913,0.21839944263090738
7,18,171421.0,23133.0,M_NLS_1hrROCKi_Composite_4.tif,M_LNS,ROCKi,1hr,4224318.0,876414.0,0.20746875590331978,5707967.0,3103359.0,0.5436890227291082,0.1349484602236599
8,20,135753.0,39297.0,M_NLS_1hrROCKi_Composite_4.tif,M_LNS,ROCKi,1hr,4868966.0,1608204.0,0.3302968227751026,755553.0,262547.0,0.3474898518039105,0.2894742657620826
9,21,67285.0,25172.0,M_NLS_1hrROCKi_Composite_4.tif,M_LNS,ROCKi,1hr,2596305.0,1002853.0,0.3862616295080894,531750.0,224891.0,0.42292618711800656,0.374110128557628
10,26,115171.0,34387.0,M_NLS_1hrROCKi_Composite_4.tif,M_LNS,ROCKi,1hr,4275203.0,1766100.0,0.41310319065550805,564096.0,154119.0,0.2732141337644656,0.29857342560193106
11,27,92891.0,31581.0,M_NLS_1hrROCKi_Composite_4.tif,M_LNS,ROCKi,1hr,2030849.0,737598.0,0.3631968698805278,1013916.0,334705.0,0.3301111729176776,0.339979115307188
12,30,196551.0,39072.0,M_NLS_1hrROCKi_Composite_4.tif,M_LNS,ROCKi,1hr,5532878.0,1359879.0,0.2457814902117849,2392533.0,1302030.0,0.5442056598592371,0.1987881007982661
13,31,139453.0,39132.0,M_NLS_1hrROCKi_Composite_4.tif,M_LNS,ROCKi,1hr,5381649.0,1857779.0,0.34520627413642174,979563.0,471968.0,0.48181485009131625,0.2806106716958402
14,34,29505.0,4670.0,M_NLS_1hrROCKi_Composite_4.tif,M_LNS,ROCKi,1hr,816600.0,152547.0,0.18680749448934608,224926.0,46025.0,0.2046228537385629,0.15827825792238603
0,4,70701.0,31057.0,M_NLS_1hrROCKi_Composite_5.tif,M_LNS,ROCKi,1hr,8817425.0,4067662.0,0.46132085047505367,2206505.0,1099224.0,0.49817426201164283,0.43927242896140084
1,7,119441.0,35827.0,M_NLS_1hrROCKi_Composite_5.tif,M_LNS,ROCKi,1hr,12150264.0,4785749.0,0.39388024819872225,12241708.0,4844637.0,0.39574845274858705,0.2999556266273725
2,8,193103.0,36107.0,M_NLS_1hrROCKi_Composite_5.tif,M_LNS,ROCKi,1hr,14660904.0,3159113.0,0.2154787317344142,1200545.0,265219.0,0.22091550087668518,0.18698311263936862
3,9,93464.0,30818.0,M_NLS_1hrROCKi_Composite_5.tif,M_LNS,ROCKi,1hr,9276970.0,3890020.0,0.4193201012830698,797071.0,253207.0,0.31767182597284305,0.32973123341607463
4,10,92535.0,29767.0,M_NLS_1hrROCKi_Composite_5.tif,M_LNS,ROCKi,1hr,8926090.0,3163843.0,0.3544489244450818,1258492.0,231462.0,0.18392012027092744,0.3216836872534717
5,12,152089.0,31037.0,M_NLS_1hrROCKi_Composite_5.tif,M_LNS,ROCKi,1hr,14096635.0,4271527.0,0.3030174931818835,1240758.0,382852.0,0.3085629913327176,0.20407130035702778
6,13,107747.0,30410.0,M_NLS_1hrROCKi_Composite_5.tif,M_LNS,ROCKi,1hr,11058617.0,4324391.0,0.3910426593126428,1323669.0,321155.0,0.2426248556096728,0.282235236247877
7,15,125490.0,33479.0,M_NLS_1hrROCKi_Composite_5.tif,M_LNS,ROCKi,1hr,9219618.0,3980334.0,0.43172439465496293,2341069.0,1537291.0,0.6566619779254691,0.2667861981034345
8,16,110378.0,33143.0,M_NLS_1hrROCKi_Composite_5.tif,M_LNS,ROCKi,1hr,9994708.0,3138358.0,0.3140019698424406,838021.0,230277.0,0.2747866700237822,0.3002681693815797
