gene_ID,n_cells,n_states,pct_cells_covered
210110000000000000,3,410,82.04054439897212
100000100000000010,3,411,82.05482059579327
010000100000010000,3,412,82.06909679261445
100000100000000002,3,413,82.08337298943562
001000000000010100,3,414,82.09764918625677
000010001000000000,3,415,82.11192538307795
200300100000000000,3,416,82.12620157989912
100011000100000000,3,417,82.14047777672029
200020000000100000,3,418,82.15475397354145
100020000001000000,3,419,82.16903017036262
200100100000100000,3,420,82.18330636718379
200011100000000000,3,421,82.19758256400495
200110200000000000,3,422,82.21185876082612
200000100000100000,3,423,82.22613495764729
000010100001000000,3,424,82.24041115446845
200010100100000000,3,425,82.25468735128962
100000210000000000,3,426,82.26896354811079
200000001000000000,3,427,82.28323974493195
020000100100000000,3,428,82.29751594175312
100210010000000000,3,429,82.31179213857429
000110000000100000,3,430,82.32606833539545
200110020000000000,3,431,82.34034453221662
200001020000000000,3,432,82.35462072903779
100300000000000000,3,433,82.36889692585895
000100100000010000,3,434,82.38317312268012
000000000100010000,3,435,82.39744931950129
002000100000010100,3,436,82.41172551632245
310200000000000000,3,437,82.42600171314362
002000100020010000,3,438,82.44027790996479
300120000000000000,3,439,82.45455410678595
010000000000000010,3,440,82.46883030360712
100120100000000000,3,441,82.48310650042829
000001200000000000,3,442,82.49738269724945
000010200000000000,3,443,82.51165889407062
010110100000000000,3,444,82.52593509089179
010100110000000000,3,445,82.54021128771295
100110100000100000,3,446,82.55448748453412
000010100100000000,3,447,82.56876368135529
500000100000000000,3,448,82.58303987817645
400000010000000000,3,449,82.59731607499762
200101000001000000,3,450,82.6115922718188
100000010000100000,3,451,82.62586846863995
000300000000000000,3,452,82.64014466546112
200000100000100010,3,453,82.6544208622823
001000000010010000,3,454,82.66869705910345
100200000000000010,3,455,82.68297325592462
000100300000000000,3,456,82.6972494527458
000000100020000000,3,457,82.71152564956695
200000210000000000,3,458,82.72580184638812
100011000001000000,3,459,82.7400780432093
000011000010000000,3,460,82.75435424003045
210200000000000000,3,461,82.76863043685162
200000000000001000,3,462,82.7829066336728
300000000000001000,3,463,82.79718283049395
110011010000000000,3,464,82.81145902731512
000100000000010000,3,465,82.8257352241363
200000100001000000,3,466,82.84001142095745
100000010000001000,3,467,82.85428761777862
100001010001000000,3,468,82.8685638145998
